,Name,Brand,Price,Image,ProductID,Gender
40,Black Chrome-R Lounge Pants,C.P. Company,345,https://img.ssensemedia.com/images/222357F087007_1/cp-company-black-chrome-r-lounge-pants.jpg,10823691,women
41,Black Skinny Leggings,Balmain,1305,https://img.ssensemedia.com/images/231251F085009_1/balmain-black-skinny-leggings.jpg,11927271,women
42,Black Stirrup Leggings,Balmain,3360,https://img.ssensemedia.com/images/231251F085019_1/balmain-black-stirrup-leggings.jpg,13388851,women
43,Black Drawstring Lounge Pants,Balmain,1455,https://img.ssensemedia.com/images/231251F086008_1/balmain-black-drawstring-lounge-pants.jpg,11927231,women
44,Beige Drawstring Lounge Pants,Yuzefi,590,https://img.ssensemedia.com/images/231899F086001_1/yuzefi-beige-drawstring-lounge-pants.jpg,12583061,women
45,Khaki Drawstring Lounge Pants,Yuzefi,590,https://img.ssensemedia.com/images/231899F087008_1/yuzefi-khaki-drawstring-lounge-pants.jpg,12583031,women
46,Black Flared Trousers,Yuzefi,525,https://img.ssensemedia.com/images/231899F087007_1/yuzefi-black-flared-trousers.jpg,12583021,women
47,Black & White Anfora Trousers,Max Mara,775,https://img.ssensemedia.com/images/231118F087021_1/max-mara-black-and-white-anfora-trousers.jpg,11870731,women
48,Multicolor Isla Trousers,SIEDRÉS,305,https://img.ssensemedia.com/images/231976F087002_1/siedres-multicolor-isla-trousers.jpg,12426751,women
49,Black Fringe Trousers,Simon Miller,545,https://img.ssensemedia.com/images/231708F087001_1/simon-miller-black-fringe-trousers.jpg,12119431,women
50,Green Ciara Trousers,Stine Goya,345,https://img.ssensemedia.com/images/231905F087001_1/stine-goya-green-ciara-trousers.jpg,11762911,women
51,Black & Green Andy Lounge Pants,Stine Goya,255,https://img.ssensemedia.com/images/231905F086001_1/stine-goya-black-and-green-andy-lounge-pants.jpg,11762991,women
52,Silver Markus Trousers,Stine Goya,255,https://img.ssensemedia.com/images/231905F087003_1/stine-goya-silver-markus-trousers.jpg,11762951,women
53,Black Ciara Trousers,Stine Goya,345,https://img.ssensemedia.com/images/231905F087002_1/stine-goya-black-ciara-trousers.jpg,11762931,women
54,Blue Slouch Lounge Pants,Silk Laundry,525,https://img.ssensemedia.com/images/231223F086000_1/silk-laundry-blue-slouch-lounge-pants.jpg,12899851,women
55,Burgundy Alina Trousers,Victoria Beckham,590,https://img.ssensemedia.com/images/231784F087000_1/victoria-beckham-burgundy-alina-trousers.jpg,12329961,women
56,Blue Amr Leather Pants,KNWLS,1374,https://img.ssensemedia.com/images/222148F087000_1/charlotte-knowles-blue-amr-leather-pants.jpg,11126251,women
